"","data_raw.id","data_raw.NAME","data_raw.REC_DATE2","data_raw.LAT84","data_raw.LNG84","cluster"
"289",80,"浙一家格纳多餐厅(盛园店)",2011,29.8658043170454,121.542214670875,3
"290",80,"浙一家格纳多餐厅(盛园店)",2012,29.8658043170454,121.542214670875,3
"291",80,"浙一家格纳多餐厅(盛园店)",2013,29.8658043170454,121.542214670875,4
"292",80,"浙一家格纳多餐厅(盛园店)",2014,29.8658043170454,121.542214670875,4
"293",80,"浙一家格纳多餐厅(盛园店)",2015,29.8658043170454,121.542214670875,4
"294",81,"银苑饭店",2010,29.8778464740073,121.537533236829,4
"295",81,"银苑饭店",2012,29.8778464740073,121.537533236829,3
"296",81,"银苑饭店",2013,29.8778464740073,121.537533236829,4
"297",81,"银苑饭店",2014,29.8778464740073,121.537533236829,4
"298",81,"银苑饭店",2015,29.8778464740073,121.537533236829,4
"299",83,"小岛人家",2014,29.8778962861403,121.543396993024,4
"300",83,"小岛人家",2015,29.8778962861403,121.543396993024,4
"301",84,"衢州农家菜",2014,29.8908027769744,121.520237929074,4
"302",84,"衢州农家菜",2015,29.8908027769744,121.520237929074,4
"303",85,"嘉和大酒店中餐厅",2014,29.8558001299359,121.526072195504,3
"304",86,"东唐小镇(联丰店)",2014,29.8741117626471,121.494955226966,4
"305",86,"东唐小镇(联丰店)",2015,29.8741117626471,121.494955226966,4
"306",87,"雍盛阁",2010,29.86575692386,121.542477408546,3
"307",87,"雍盛阁",2011,29.86575692386,121.542477408546,3
"308",87,"雍盛阁",2012,29.86575692386,121.542477408546,4
"309",87,"雍盛阁",2013,29.86575692386,121.542477408546,4
"310",87,"雍盛阁",2014,29.86575692386,121.542477408546,4
"311",88,"春晓食府酒店",2010,29.8580499446525,121.537217879266,3
"312",88,"春晓食府酒店",2011,29.8580499446525,121.537217879266,3
"313",88,"春晓食府酒店",2012,29.8580499446525,121.537217879266,4
"314",88,"春晓食府酒店",2013,29.8580499446525,121.537217879266,2
"315",88,"春晓食府酒店",2014,29.8580499446525,121.537217879266,4
"316",88,"春晓食府酒店",2015,29.8580499446525,121.537217879266,3
"317",89,"乡村酒店(马园路店)",2009,29.870514766219,121.532311964282,2
"318",89,"乡村酒店(马园路店)",2010,29.870514766219,121.532311964282,2
"319",89,"乡村酒店(马园路店)",2012,29.870514766219,121.532311964282,3
"320",89,"乡村酒店(马园路店)",2013,29.870514766219,121.532311964282,4
"321",89,"乡村酒店(马园路店)",2014,29.870514766219,121.532311964282,4
"322",89,"乡村酒店(马园路店)",2015,29.870514766219,121.532311964282,4
"323",90,"家和木水果连锁超市(天一和义大道店)",2013,29.8764844720163,121.550934802685,4
"324",90,"家和木水果连锁超市(天一和义大道店)",2014,29.8764844720163,121.550934802685,4
"325",90,"家和木水果连锁超市(天一和义大道店)",2015,29.8764844720163,121.550934802685,4
"326",91,"世纪盛业中苑大酒店",2013,29.8466833391457,121.518070070469,4
"327",92,"江枫渔家",2012,29.8463535555553,121.50457474,4
"328",92,"江枫渔家",2013,29.8463535555553,121.50457474,3
"329",92,"江枫渔家",2014,29.8463535555553,121.50457474,4
"330",92,"江枫渔家",2015,29.8463535555553,121.50457474,4
"331",93,"永耀大酒店中餐厅",2014,29.8742158997135,121.547683757351,4
"332",93,"永耀大酒店中餐厅",2015,29.8742158997135,121.547683757351,4
"333",94,"海鲜超市",2014,29.8662039423749,121.541630999999,4
"334",94,"海鲜超市",2015,29.8662039423749,121.541630999999,2
"335",96,"鼓楼新时代美食小吃广场",2013,29.8783828127434,121.542324979288,4
"336",96,"鼓楼新时代美食小吃广场",2014,29.8783828127434,121.542324979288,4
"337",96,"鼓楼新时代美食小吃广场",2015,29.8783828127434,121.542324979288,4
"338",98,"天马游船水上餐厅",2014,29.8463318386199,121.544042270849,4
"339",99,"艾尚餐厅(天一店)",2012,29.8695628788406,121.563397723472,4
"340",99,"艾尚餐厅(天一店)",2013,29.8695628788406,121.563397723472,4
"341",99,"艾尚餐厅(天一店)",2014,29.8695628788406,121.563397723472,4
"342",99,"艾尚餐厅(天一店)",2015,29.8695628788406,121.563397723472,4
"343",100,"姐妹饭店",2014,29.8677093076823,121.517871703564,4
"344",101,"竹林人家",2014,29.889501650337,121.548436485911,4
"345",101,"竹林人家",2015,29.889501650337,121.548436485911,4
"346",102,"小鱼驿站衢州餐厅",2013,29.8682445554099,121.552755875529,4
"347",102,"小鱼驿站衢州餐厅",2014,29.8682445554099,121.552755875529,4
"348",102,"小鱼驿站衢州餐厅",2015,29.8682445554099,121.552755875529,4
"349",103,"云海宾馆",2010,29.8625909167443,121.541518971261,3
"350",103,"云海宾馆",2011,29.8625909167443,121.541518971261,3
"351",103,"云海宾馆",2012,29.8625909167443,121.541518971261,4
"352",103,"云海宾馆",2013,29.8625909167443,121.541518971261,3
"353",103,"云海宾馆",2014,29.8625909167443,121.541518971261,4
"354",103,"云海宾馆",2015,29.8625909167443,121.541518971261,4
"355",104,"阿英饭店",2010,29.8793877678419,121.509727360892,3
"356",104,"阿英饭店",2012,29.8793877678419,121.509727360892,3
"357",104,"阿英饭店",2013,29.8793877678419,121.509727360892,4
"358",104,"阿英饭店",2014,29.8793877678419,121.509727360892,3
